"filename","year","species","sitetype","volume","detections_algo1_50q_40s","detections_algo1_60q_50s","detections_algo1_70q_60s","detections_algo2_50q_40s","detections_algo2_60q_50s","detections_algo2_70q_60s"
"822","Sound P14-D05-262_5m_TEWA90dB.wav",2014,"TEWA","deciduous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"823","Sound P14-D05-287_5m_TEWA80dB.wav",2014,"TEWA","deciduous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"824","Sound P14-D05-287_5m_TEWA85dB.wav",2014,"TEWA","deciduous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"825","Sound P14-D05-287_5m_TEWA90dB.wav",2014,"TEWA","deciduous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"826","Sound P14-D05-312_5m_TEWA80dB.wav",2014,"TEWA","deciduous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"827","Sound P14-D05-312_5m_TEWA85dB.wav",2014,"TEWA","deciduous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"828","Sound P14-D05-312_5m_TEWA90dB.wav",2014,"TEWA","deciduous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"829","Sound P14-D05-337_5m_TEWA80dB.wav",2014,"TEWA","deciduous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"830","Sound P14-D05-337_5m_TEWA85dB.wav",2014,"TEWA","deciduous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"831","Sound P14-D05-337_5m_TEWA90dB.wav",2014,"TEWA","deciduous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"832","Sound P14-D05-362_5m_TEWA80dB.wav",2014,"TEWA","deciduous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"833","Sound P14-D05-362_5m_TEWA85dB.wav",2014,"TEWA","deciduous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"834","Sound P14-D05-362_5m_TEWA90dB.wav",2014,"TEWA","deciduous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"835","Sound P14-D05-37_5m_TEWA80dB.wav",2014,"TEWA","deciduous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"836","Sound P14-D05-37_5m_TEWA85dB.wav",2014,"TEWA","deciduous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"837","Sound P14-D05-37_5m_TEWA90dB.wav",2014,"TEWA","deciduous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"838","Sound P14-D05-387_5m_TEWA80dB.wav",2014,"TEWA","deciduous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"839","Sound P14-D05-387_5m_TEWA85dB.wav",2014,"TEWA","deciduous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"840","Sound P14-D05-387_5m_TEWA90dB.wav",2014,"TEWA","deciduous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"841","Sound P14-D05-412_5m_TEWA80dB.wav",2014,"TEWA","deciduous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"842","Sound P14-D05-412_5m_TEWA85dB.wav",2014,"TEWA","deciduous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"843","Sound P14-D05-412_5m_TEWA90dB.wav",2014,"TEWA","deciduous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"844","Sound P14-D05-462_5m_TEWA80dB.wav",2014,"TEWA","deciduous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"845","Sound P14-D05-462_5m_TEWA85dB.wav",2014,"TEWA","deciduous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"846","Sound P14-D05-462_5m_TEWA90dB.wav",2014,"TEWA","deciduous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"847","Sound P14-D05-512_5m_TEWA80dB.wav",2014,"TEWA","deciduous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"848","Sound P14-D05-512_5m_TEWA85dB.wav",2014,"TEWA","deciduous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"849","Sound P14-D05-512_5m_TEWA90dB.wav",2014,"TEWA","deciduous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"850","Sound P14-D05-562_5m_TEWA80dB.wav",2014,"TEWA","deciduous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"851","Sound P14-D05-562_5m_TEWA85dB.wav",2014,"TEWA","deciduous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"852","Sound P14-D05-562_5m_TEWA90dB.wav",2014,"TEWA","deciduous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"853","Sound P14-D05-612_5m_TEWA80dB.wav",2014,"TEWA","deciduous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"854","Sound P14-D05-612_5m_TEWA85dB.wav",2014,"TEWA","deciduous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"855","Sound P14-D05-612_5m_TEWA90dB.wav",2014,"TEWA","deciduous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"856","Sound P14-D05-62_5m_TEWA80dB.wav",2014,"TEWA","deciduous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"857","Sound P14-D05-62_5m_TEWA85dB.wav",2014,"TEWA","deciduous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"858","Sound P14-D05-62_5m_TEWA90dB.wav",2014,"TEWA","deciduous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"859","Sound P14-D05-662_5m_TEWA80dB.wav",2014,"TEWA","deciduous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"860","Sound P14-D05-662_5m_TEWA85dB.wav",2014,"TEWA","deciduous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"861","Sound P14-D05-662_5m_TEWA90dB.wav",2014,"TEWA","deciduous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"862","Sound P14-D05-712_5m_TEWA80dB.wav",2014,"TEWA","deciduous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"863","Sound P14-D05-712_5m_TEWA85dB.wav",2014,"TEWA","deciduous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"864","Sound P14-D05-712_5m_TEWA90dB.wav",2014,"TEWA","deciduous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"865","Sound P14-D05-762_5m_TEWA80dB.wav",2014,"TEWA","deciduous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"866","Sound P14-D05-762_5m_TEWA85dB.wav",2014,"TEWA","deciduous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"867","Sound P14-D05-762_5m_TEWA90dB.wav",2014,"TEWA","deciduous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"868","Sound P14-D05-812_5m_TEWA80dB.wav",2014,"TEWA","deciduous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"869","Sound P14-D05-812_5m_TEWA85dB.wav",2014,"TEWA","deciduous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"870","Sound P14-D05-812_5m_TEWA90dB.wav",2014,"TEWA","deciduous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"871","Sound P14-D05-87_5m_TEWA80dB.wav",2014,"TEWA","deciduous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"872","Sound P14-D05-87_5m_TEWA85dB.wav",2014,"TEWA","deciduous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"873","Sound P14-D05-87_5m_TEWA90dB.wav",2014,"TEWA","deciduous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"874","Sound P14-D05-912_5m_TEWA80dB.wav",2014,"TEWA","deciduous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"875","Sound P14-D05-912_5m_TEWA85dB.wav",2014,"TEWA","deciduous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"876","Sound P14-D05-912_5m_TEWA90dB.wav",2014,"TEWA","deciduous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"877","Sound P14-E02-1012_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"878","Sound P14-E02-1012_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"879","Sound P14-E02-1012_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"880","Sound P14-E02-1112_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"881","Sound P14-E02-1112_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"882","Sound P14-E02-1112_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"883","Sound P14-E02-112_5m_TEWA80dB.wav",2014,"TEWA","edge",80,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"884","Sound P14-E02-112_5m_TEWA85dB.wav",2014,"TEWA","edge",85,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"885","Sound P14-E02-112_5m_TEWA90dB.wav",2014,"TEWA","edge",90,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"886","Sound P14-E02-12_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"887","Sound P14-E02-12_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"888","Sound P14-E02-12_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"889","Sound P14-E02-1212_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"890","Sound P14-E02-1212_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"891","Sound P14-E02-1212_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"892","Sound P14-E02-1312_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"893","Sound P14-E02-1312_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"894","Sound P14-E02-1312_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"895","Sound P14-E02-137_5m_TEWA80dB.wav",2014,"TEWA","edge",80,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"896","Sound P14-E02-137_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"897","Sound P14-E02-137_5m_TEWA90dB.wav",2014,"TEWA","edge",90,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"898","Sound P14-E02-162_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"899","Sound P14-E02-162_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"900","Sound P14-E02-162_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"901","Sound P14-E02-187_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"902","Sound P14-E02-187_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"903","Sound P14-E02-187_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"904","Sound P14-E02-212_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"905","Sound P14-E02-237_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"906","Sound P14-E02-237_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"907","Sound P14-E02-237_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"908","Sound P14-E02-262_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"909","Sound P14-E02-262_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"910","Sound P14-E02-262_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"911","Sound P14-E02-287_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"912","Sound P14-E02-287_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"913","Sound P14-E02-287_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"914","Sound P14-E02-312_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"915","Sound P14-E02-312_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"916","Sound P14-E02-312_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"917","Sound P14-E02-337_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"918","Sound P14-E02-337_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"919","Sound P14-E02-337_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"920","Sound P14-E02-362_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"921","Sound P14-E02-362_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"922","Sound P14-E02-362_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"923","Sound P14-E02-37_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"924","Sound P14-E02-37_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"925","Sound P14-E02-37_5m_TEWA90dB.wav",2014,"TEWA","edge",90,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"926","Sound P14-E02-387_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"927","Sound P14-E02-387_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"928","Sound P14-E02-387_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"929","Sound P14-E02-412_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"930","Sound P14-E02-412_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"931","Sound P14-E02-412_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"932","Sound P14-E02-462_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"933","Sound P14-E02-462_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"934","Sound P14-E02-462_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"935","Sound P14-E02-512_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"936","Sound P14-E02-512_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"937","Sound P14-E02-512_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"938","Sound P14-E02-562_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"939","Sound P14-E02-562_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"940","Sound P14-E02-562_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"941","Sound P14-E02-612_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"942","Sound P14-E02-612_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"943","Sound P14-E02-612_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"944","Sound P14-E02-62_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"945","Sound P14-E02-62_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"946","Sound P14-E02-62_5m_TEWA90dB.wav",2014,"TEWA","edge",90,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"947","Sound P14-E02-662_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"948","Sound P14-E02-662_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"949","Sound P14-E02-662_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"950","Sound P14-E02-712_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"951","Sound P14-E02-712_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"952","Sound P14-E02-712_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"953","Sound P14-E02-762_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"954","Sound P14-E02-762_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"955","Sound P14-E02-762_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"956","Sound P14-E02-812_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"957","Sound P14-E02-812_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"958","Sound P14-E02-812_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"959","Sound P14-E02-87_5m_TEWA80dB.wav",2014,"TEWA","edge",80,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"960","Sound P14-E02-87_5m_TEWA85dB.wav",2014,"TEWA","edge",85,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"961","Sound P14-E02-87_5m_TEWA90dB.wav",2014,"TEWA","edge",90,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"962","Sound P14-E02-912_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"963","Sound P14-E02-912_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"964","Sound P14-E02-912_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"965","Sound P14-E03-1012_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"966","Sound P14-E03-1012_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"967","Sound P14-E03-1012_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"968","Sound P14-E03-1112_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"969","Sound P14-E03-1112_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"970","Sound P14-E03-1112_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"971","Sound P14-E03-112_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"972","Sound P14-E03-112_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"973","Sound P14-E03-112_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"974","Sound P14-E03-12_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"975","Sound P14-E03-12_5m_TEWA85dB.wav",2014,"TEWA","edge",85,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"976","Sound P14-E03-12_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"977","Sound P14-E03-1212_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"978","Sound P14-E03-1212_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"979","Sound P14-E03-1212_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"980","Sound P14-E03-1312_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"981","Sound P14-E03-1312_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"982","Sound P14-E03-1312_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"983","Sound P14-E03-137_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"984","Sound P14-E03-137_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"985","Sound P14-E03-137_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"986","Sound P14-E03-162_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"987","Sound P14-E03-162_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"988","Sound P14-E03-162_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"989","Sound P14-E03-187_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"990","Sound P14-E03-187_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"991","Sound P14-E03-187_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"992","Sound P14-E03-212_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"993","Sound P14-E03-212_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"994","Sound P14-E03-212_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"995","Sound P14-E03-237_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"996","Sound P14-E03-237_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"997","Sound P14-E03-237_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"998","Sound P14-E03-262_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"999","Sound P14-E03-262_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1000","Sound P14-E03-262_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1001","Sound P14-E03-287_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1002","Sound P14-E03-287_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1003","Sound P14-E03-287_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1004","Sound P14-E03-312_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1005","Sound P14-E03-312_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1006","Sound P14-E03-312_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1007","Sound P14-E03-337_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1008","Sound P14-E03-337_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1009","Sound P14-E03-337_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1010","Sound P14-E03-362_5m_TEWA80dB.wav",2014,"TEWA","edge",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1011","Sound P14-E03-362_5m_TEWA85dB.wav",2014,"TEWA","edge",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1012","Sound P14-E03-362_5m_TEWA90dB.wav",2014,"TEWA","edge",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
